[0.9002229654403568, 0.7115384615384616, 0.5, 0.783068783068783, 62]
[0.9298093841642229, 0.6878171963537816, 0.5, 0.8463404184748058, 541]
[0.8775743707093822, 0.55, 0.5, 0.8453159041394336, 61]
[0.9297222222222222, 0.6967551622418879, 0.5, 0.8308815426997245, 542]
[0.9170480549199085, 0.7303921568627451, 0.5, 0.8229847494553377, 61]
[0.926374269005848, 0.6634218289085546, 0.5, 0.8292148760330579, 542]
[0.9186602870813398, 0.6900000000000001, 0.5, 0.8013468013468013, 60]
[0.9325739722440429, 0.6845474613686534, 0.5, 0.838307569808627, 543]
[0.8923444976076556, 0.57, 0.5, 0.7407407407407409, 60]
[0.9315483983590818, 0.6978660779985284, 0.5, 0.8536215370253424, 543]
[0.937799043062201, 0.59, 0.5, 0.8080808080808081, 60]
[0.9211617351837306, 0.6845474613686534, 0.5, 0.8445059169160649, 543]
[0.9246411483253588, 0.49, 0.5, 0.792929292929293, 60]
[0.9359343632713625, 0.7001103752759382, 0.5, 0.8441009307816918, 543]
[0.937799043062201, 0.64, 0.5, 0.7794612794612794, 60]
[0.9246748712577465, 0.6967623252391464, 0.5, 0.8474231899179044, 543]
[0.9473684210526316, 0.58, 0.5, 0.7525252525252525, 60]
[0.9319848127782142, 0.6856144223693892, 0.5, 0.863100958238379, 543]
[0.8642506142506143, 0.789795918367347, 0.5, 0.7977855477855477, 59]
[0.9374773363503184, 0.6712677435144395, 0.5, 0.8434368292249429, 544]
[0.9091415830546264, 0.721153846153846, 0.5, 0.8301587301587301, 62]
[0.9895674486803518, 0.9711135747721114, 0.8888888888888888, 0.9770792448658061, 541]
[0.9170480549199085, 0.6607843137254903, 0.5, 0.8376906318082789, 61]
[0.9831140350877192, 0.9644542772861356, 0.9, 0.9754683195592286, 542]
[0.8821510297482836, 0.680392156862745, 0.5, 0.8082788671023965, 61]
[0.9895760233918128, 0.947787610619469, 0.9, 0.9796005509641875, 542]
[0.8887559808612441, 0.7000000000000001, 0.5, 0.861952861952862, 60]
[0.9871257746355941, 0.9466887417218542, 0.9, 0.9684797232365944, 543]
[0.9055023923444977, 0.55, 0.5, 0.755892255892256, 60]
[0.9950248756218906, 0.963355408388521, 0.95, 0.9788514867796051, 543]
[0.9150717703349283, 0.57, 0.5, 0.7895622895622896, 60]
[0.9856637863315004, 0.9689109639440765, 0.9, 0.9805126163477115, 543]
[0.9282296650717704, 0.6100000000000001, 0.5, 0.8047138047138047, 60]
[0.9960504495068516, 0.9522442972774097, 0.9, 0.9809176024820845, 543]
[0.986842105263158, 0.7400000000000001, 0.5, 0.8282828282828283, 60]
[0.9827398097233133, 0.963355408388521, 1.0, 0.9705870239696879, 543]
[0.986842105263158, 0.49000000000000005, 0.5, 0.7525252525252525, 60]
[0.981714235838352, 0.9455849889624723, 0.95, 0.9660086213997419, 543]
[0.8734643734643734, 0.7295918367346939, 1.0, 0.8432400932400933, 59]
[0.9856765734012156, 0.9733724914341655, 0.95, 0.9818027699164651, 544]
[0.9308807134894092, 0.7711538461538462, 0.5, 0.8587301587301586, 62]
[1.0, 0.9877802414387782, 0.9444444444444444, 0.992917161889494, 541]
[0.9038901601830663, 0.680392156862745, 0.49166666666666664, 0.8709150326797385, 61]
[0.9960380116959064, 0.9711160275319568, 0.95, 0.9842011019283746, 542]
[0.8821510297482836, 0.7303921568627451, 0.5, 0.7897603485838779, 61]
[0.9960380116959064, 0.9933382497541791, 0.9, 0.9929338842975207, 542]
[0.9413875598086126, 0.7100000000000001, 0.5, 0.8198653198653199, 60]
[0.9985380116959065, 0.9833333333333334, 0.95, 0.9912893660250955, 543]
[0.9186602870813398, 0.66, 0.5, 0.8232323232323232, 60]
[1.0, 0.9689109639440765, 0.95, 0.9875621207545098, 543]
[0.9055023923444977, 0.58, 0.5, 0.7441077441077442, 60]
[1.0, 0.9866813833701251, 0.95, 0.9908843798907224, 543]
[0.9055023923444977, 0.59, 0.5, 0.7626262626262625, 60]
[0.9935628873177971, 0.9822295805739515, 0.9, 0.9916943521594684, 543]
[0.9641148325358853, 0.7100000000000002, 0.5, 0.7575757575757576, 60]
[0.9935628873177971, 0.987785136129507, 1.0, 0.9892232503226162, 543]
[0.986842105263158, 0.54, 0.4915254237288136, 0.7491582491582491, 60]
[1.0, 0.9744665194996321, 0.95, 0.9892232503226162, 543]
[0.8912776412776413, 0.789795918367347, 0.5, 0.8362470862470862, 59]
[0.9960547118634234, 0.9833333333333334, 1.0, 0.9912978685588505, 544]
[0.9219620958751392, 0.8019230769230768, 0.75, 0.8216931216931217, 62]
[0.993533724340176, 0.9744518354274453, 0.9444444444444444, 0.9837682080765084, 541]
[0.9038901601830663, 0.6303921568627451, 0.5, 0.8415032679738562, 61]
[0.9924999999999999, 0.9588987217305802, 0.95, 0.9812672176308541, 542]
[0.9170480549199085, 0.8107843137254902, 0.5, 0.815359477124183, 61]
[0.9960380116959064, 0.9766715830875125, 0.95, 0.9858677685950413, 542]
[0.9282296650717704, 0.64, 0.5, 0.8164983164983165, 60]
[0.9925373134328358, 0.9700147167034583, 0.95, 0.9809176024820845, 543]
[0.9150717703349283, 0.72, 0.5, 0.835016835016835, 60]
[0.9925373134328358, 0.9833333333333334, 0.95, 0.9883720930232558, 543]
[0.9509569377990432, 0.59, 0.5, 0.8265993265993266, 60]
[0.9950248756218906, 0.9689109639440765, 0.95, 0.984239861618297, 543]
[0.9509569377990432, 0.58, 0.5, 0.7744107744107744, 60]
[0.9885877629396876, 0.962251655629139, 0.94906191369606, 0.9767853710771259, 543]
[0.9772727272727273, 0.7300000000000001, 0.5, 0.7794612794612794, 60]
[0.9945884612027581, 0.9600073583517292, 1.0, 0.984239861618297, 543]
[0.9605263157894737, 0.56, 0.5, 0.7676767676767676, 60]
[0.9960504495068516, 0.9711184694628403, 0.95, 0.9879671068888829, 543]
[0.8777641277641278, 0.7397959183673468, 0.5, 0.8018648018648019, 59]
[0.9896218615377921, 0.9655653450807635, 0.95, 0.9809346075495947, 544]
